iid,gender,wave,round,partner,pid,match,int_corr,samerace,age_o,race_o,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,race,imprace,imprelig,originally_from,zipcode,income,goal,date,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
257,0,11,21,15,287,0,0.26,0,22,4,1,8,6,7,6,6,6,7,6,2,24,Art Education,2,5,6,I am from NYC,10023,46608,2,5,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,22,14,30,10,14,10
257,0,11,21,16,288,0,0.59,1,27,2,0,4,5,6,5,6,5,5,2,2,24,Art Education,2,5,6,I am from NYC,10023,46608,2,5,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,22,14,30,10,14,10
257,0,11,21,17,289,0,0.42,0,28,4,1,7,8,6,6,6,5,7,5,2,24,Art Education,2,5,6,I am from NYC,10023,46608,2,5,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,22,14,30,10,14,10
257,0,11,21,18,290,0,0.74,1,34,2,1,6,7,7,7,6,6,5,4,2,24,Art Education,2,5,6,I am from NYC,10023,46608,2,5,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,22,14,30,10,14,10
257,0,11,21,19,291,0,0.3,0,27,4,1,6,7,6,6,6,6,6,5,2,24,Art Education,2,5,6,I am from NYC,10023,46608,2,5,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,22,14,30,10,14,10
257,0,11,21,20,292,0,0.42,0,28,1,1,9,10,7,7,10,5,8,7,2,24,Art Education,2,5,6,I am from NYC,10023,46608,2,5,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,22,14,30,10,14,10
257,0,11,21,21,293,0,0.26,0,28,3,0,7,7,6,6,5,5,6,7,2,24,Art Education,2,5,6,I am from NYC,10023,46608,2,5,Art educator and Artist,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,22,14,30,10,14,10
258,0,11,21,1,273,0,0.18,0,29,2,0,8,7,8,8,8,6,7,2,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,2,274,0,0.1,0,24,3,0,7,6,5,6,7,6,8,6,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,3,275,0,0.36,0,21,2,1,7,6,6,5,6,7,8,6,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,4,276,1,0.1,0,26,2,1,6,10,9,8,8,5,7,5,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,5,277,1,0.58,0,25,2,1,8,7,8,8,,,8,3,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,6,278,0,0.12,0,32,2,0,5,7,7,7,7,,5,4,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,7,279,0,0.35,0,25,2,0,7,6,8,7,5,4,4,3,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,8,280,1,0.42,0,25,2,1,8,8,8,9,6,6,9,3,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,9,281,0,0.38,0,27,2,1,5,7,6,6,7,4,7,6,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,10,282,1,0.1,0,23,1,1,8,8,8,8,8,7,8,6,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,11,283,1,0.58,0,27,4,1,10,9,9,9,9,6,10,6,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,12,284,1,0.26,0,27,2,1,7,7,7,9,,,8,4,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,13,285,0,-0.17,1,24,6,1,7,7,7,7,7,7,6.5,7,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,14,286,0,0.2,0,22,2,1,8,,8,,,8,5,3,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,15,287,0,0.13,0,22,4,1,8,6,5,4,4,4,5,5,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,16,288,0,0.54,0,27,2,0,5,6,5,5,5,5,4,2,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,17,289,0,0.42,0,28,4,0,7,6,7,2,7,2,6,3,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,18,290,0,0.35,0,34,2,1,7,7,7,6,6,4,6,5,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,19,291,0,0.43,0,27,4,1,5,8,8,7,6,6,6,5,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,20,292,1,0.33,0,28,1,1,7,9,8,9,6,7,9,7,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
258,0,11,21,21,293,0,0.08,0,28,3,0,5,8,7,8,6,7,6,7,2,25,MA Science Education,6,1,10,Seattle,98115,37881,1,6,Teacher,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,7,35,20,20,5,13
259,0,11,21,1,273,0,0.39,1,29,2,0,4,5,8,6,8,4,4,1,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,2,274,0,0.19,0,24,3,0,8,7,8,5,6,5,5,2,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,3,275,0,0.58,1,21,2,0,,,,,,,,,,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,4,276,0,0.72,1,26,2,1,10,10,10,10,10,10,10,10,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,5,277,1,0.24,1,25,2,1,8,8,8,9,,,9,10,1,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,6,278,0,0.59,1,32,2,1,6,5,5,3,5,5,8,8,1,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,7,279,0,0.5,1,25,2,0,9,1,6,3,4,2,1,1,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
263,0,11,21,4,276,0,0.2,0,26,2,1,8,5,7,8,7,8,8,6,2,26,Psychology,1,9,10,"Brooklyn, NY",11212,18283,1,6,Who knows,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,,20,20,20,10,20,10
259,0,11,21,8,280,0,0.52,1,25,2,0,7,7,9,7,8,6,6,2,1,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,9,281,0,0.19,1,27,2,0,5,5,7,4,9,8,6,7,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,10,282,0,0.1,0,23,1,1,7,7,7,7,7,,7,3,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,11,283,0,0.12,0,27,4,1,10,9,9,9,9,9,9,9,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,12,284,0,0.63,1,27,2,0,5,4,6,4,,,4,1,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,13,285,0,-0.42,0,24,6,1,9,9,9,9,9,9,9,9,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,14,286,0,-0.11,1,22,2,0,7,,8,,7,,6,2,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,15,287,0,0.04,0,22,4,0,7,6,6,6,6,4,5,5,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
318,1,12,14,10,302,0,0.13,0,21,2,0,7,8,5,,,,4,5,2,29,Business Administration,6,1,1,"Ottawa, Canada",,,2,6,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,6,,40,30,10,8,2,10
259,0,11,21,16,288,0,0.47,1,27,2,0,4,5,5,5,6,5,4,3,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,17,289,0,0.12,0,28,4,0,4,3,7,5,5,5,5,3,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,18,290,0,0.53,1,34,2,0,3,3,8,5,7,8,3,3,1,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,19,291,0,0.46,0,27,4,1,6,7,7,6,6,6,6,5,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,20,292,0,0.32,0,28,1,0,7,9,9,4,5,4,5,4,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
259,0,11,21,21,293,0,0.37,0,28,3,0,5,5,6,4,6,4,4,4,2,25,Genetics,2,2,2,Texas,77546,48944,2,7,Scientist,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,15,18,19,19,17,12
260,0,11,21,1,273,0,0.53,0,29,2,0,2,8,8,7,8,9,7,1,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,2,274,0,0.52,0,24,3,0,3,7,8,6,10,2,4,4,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,3,275,0,0.43,0,21,2,1,5,6,8,5,7,8,7,7,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,4,276,1,0.39,0,26,2,1,7,7,8,7,5,6,9,10,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,5,277,1,0.36,0,25,2,1,7,8,8,8,,,8,10,1,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,6,278,0,0.36,0,32,2,0,5,5,5,3,5,5,5,2,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,7,279,0,0.31,0,25,2,1,6,7,8,8,7,5,5,3,1,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,8,280,1,0.62,0,25,2,1,7,7,8,7,8,7,7,5,1,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,9,281,0,0.43,0,27,2,0,6,7,9,5,9,5,6,2,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,10,282,1,0.34,0,23,1,1,10,9,9,9,9,9,10,6,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,11,283,0,0.26,1,27,4,1,7,7,7,7,7,7,6,6,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,12,284,0,0.58,0,27,2,0,6,6,,6,,,6,4,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,13,285,1,-0.18,0,24,6,1,6,6,6,6,6,6,6,6,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,14,286,0,-0.01,0,22,2,0,7,,8,,,8,5,3,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,15,287,0,0.31,1,22,4,1,7,8,8,6,6,6,7,6,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,16,288,0,0.65,0,27,2,0,4,6,5,4,5,5,5,3,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,17,289,0,0.53,1,28,4,0,5,3,4,2,5,2,4,2,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,18,290,0,0.75,0,34,2,0,4,6,9,7,8,5,6,4,1,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,19,291,1,0.47,1,27,4,1,6,8,8,6,6,7,6,7,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,20,292,0,0.24,0,28,1,0,5,10,9,5,6,4,7,6,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
260,0,11,21,21,293,0,0.4,0,28,3,0,3,6,8,6,6,4,4,5,2,27,Genetics,4,4,4,"Malaysia, then Massachusetts",50450,,2,7,Scientist/educator,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,,19,20,19,14,13,15
261,0,11,21,1,273,0,0.34,0,29,2,0,2,7,7,5,5,4,4,1,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,2,274,0,0.39,0,24,3,0,3,0,6,5,4,5,6,5,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,3,275,1,0.54,0,21,2,1,6,6,7,5,6,7,6,6,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,4,276,1,0.7,0,26,2,1,8,10,9,7,5,8,9,10,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
262,0,11,21,6,278,0,0.14,1,32,2,1,5,5,6,7,7,2,6,5,2,29,Psychology,2,1,10,"Warsaw, Poland",,,6,6,Who knows,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,,10,40,20,20,0,10
261,0,11,21,5,277,1,0.13,0,25,2,1,6,7,7,7,,7,7,2,1,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,6,278,0,0.68,0,32,2,0,5,5,6,5,5,2,5,3,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,7,279,0,-0.01,0,25,2,0,7,8,10,9,7,8,4,1,1,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,8,280,1,0.63,0,25,2,1,7,7,8,7,7,7,7,3,1,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,9,281,0,0.48,0,27,2,0,3,7,9,3,5,3,5,5,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,10,282,0,0.02,0,23,1,1,7,7,7,7,7,,7,3,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,11,283,0,0.08,1,27,4,1,6,6,6,6,6,6,8,8,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
263,0,11,21,2,274,1,0.72,0,24,3,1,7,8,9,9,8,9,7,6,2,26,Psychology,1,9,10,"Brooklyn, NY",11212,18283,1,6,Who knows,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,,20,20,20,10,20,10
261,0,11,21,12,284,0,0.43,0,27,2,0,6,8,8,5,6,,6,3,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,13,285,0,0.08,0,24,6,1,6,6,6,6,6,6,6,6,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,14,286,0,0.22,0,22,2,1,6,,8,,,9,7,5,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,15,287,0,0.1,1,22,4,0,4,6,5,4,5,7,4,5,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,16,288,0,0.59,0,27,2,0,4,6,6,5,6,5,5,3,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,17,289,0,0.17,1,28,4,0,4,2,6,2,7,2,3,1,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,18,290,0,0.51,0,34,2,0,5,7,8,6,7,3,4,3,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
263,0,11,21,3,275,0,0.23,0,21,2,1,6,6,7,5,7,7,7,6,2,26,Psychology,1,9,10,"Brooklyn, NY",11212,18283,1,6,Who knows,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,,20,20,20,10,20,10
261,0,11,21,19,291,1,0.3,1,27,4,1,6,7,8,7,6,6,6,6,1,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,20,292,0,0.28,0,28,1,0,5,9,7,4,6,4,5,4,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
261,0,11,21,21,293,0,0.69,0,28,3,0,5,6,7,6,5,5,5,5,2,26,biology,4,1,4,"Katonah, NY (more recently, Boston)",10536,77112,1,7,scientific research for now but who knows,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,,15,20,20,20,15,10
262,0,11,21,1,273,0,0.19,1,29,2,0,2,8,9,9,8,5,8,4,1,29,Psychology,2,1,10,"Warsaw, Poland",,,6,6,Who knows,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,,10,40,20,20,0,10
262,0,11,21,2,274,0,0.09,0,24,3,0,4,6,7,6,2,5,5,7,2,29,Psychology,2,1,10,"Warsaw, Poland",,,6,6,Who knows,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,,10,40,20,20,0,10
262,0,11,21,3,275,0,0.2,1,21,2,1,4,7,8,5,8,7,5,7,2,29,Psychology,2,1,10,"Warsaw, Poland",,,6,6,Who knows,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,,10,40,20,20,0,10
262,0,11,21,4,276,0,0.39,1,26,2,0,5,6,7,3,6,6,6,3,2,29,Psychology,2,1,10,"Warsaw, Poland",,,6,6,Who knows,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,,10,40,20,20,0,10
262,0,11,21,5,277,0,0.58,1,25,2,0,5,5,5,5,,,5,1,2,29,Psychology,2,1,10,"Warsaw, Poland",,,6,6,Who knows,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,,10,40,20,20,0,10
262,0,11,21,7,279,0,0.44,1,25,2,0,6,8,9,3,7,4,5,3,2,29,Psychology,2,1,10,"Warsaw, Poland",,,6,6,Who knows,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,,10,40,20,20,0,10
262,0,11,21,8,280,0,0.42,1,25,2,0,3,7,7,5,7,4,4,5,2,29,Psychology,2,1,10,"Warsaw, Poland",,,6,6,Who knows,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,,10,40,20,20,0,10
